id,speaker1,speaker2,speaker_id1,speaker_id2,title,room_id,room,start_at,end_at,description
524280,Sukanya Mandal,,0d430c7b-d305-4f4a-875a-07768ee57155,,​A Practitioner’s Guide to Machine Learning with Homomorphic Encryption,39727,First Floor Workshop Room 2,2023-11-11T13:35:00.0000000Z,2023-11-11T15:35:00.0000000Z,"**​One-Hour Workshop Tutorial on OpenFHE - Introduction to Fully Homomorphic Encryption and its Python Wrapper****Introduction:**Fully Homomorphic Encryption (FHE) is a privacy-enhancing technology that enables performing computations over encrypted data. FHE has recently seen a lot of progress, and commercial applications of FHE are now available. One of the main application domains for FHE is privacy-preserving machine learning.In this one-hour tutorial, we aim to introduce the attendee to OpenFHE’s python wrapper, a powerful tool that democratizes FHE integration for non-cryptographers. The python wrapper provides an interface to the underlying SIMD computations, facilitating numpy-like vector operations allowing practitioners to incorporate FHE into their workflow in a familiar way.**Content of the Tutorial:**An introduction to OpenFHE’s Python Wrapper: We begin by introducing OpenFHE’s python wrapper; the wrapper enables python users to leverage OpenFHE without needing a background in C++. Demystified the Cryptography Parameters: The cryptography parameters can be daunting for the newcomer, so we break down these parameters, explaining their significance for a given machine learning problem. This knowledge will help attendees make informed decisions while working with FHE for their applications. we also provide attendees with heuristics to select the parameters. The goal is to need to learn how to select the right parameters for your specific use case. We’ll guide you through this process, ensuring that you can confidently tailor OpenFHE to your requirements.Model Training: To reinforce the concepts covered earlier, we walk attendees through two example model trainings using OpenFHE: a linear regression model and a logistic regression model. Throughout the process, we compare and contrast various components with their Numpy counterparts, highlighting how similar an OpenFHE implementation looks and feels to a Numpy implementation. This hands-on approach will solidify the attendees understanding and equip them with best practices for integrating FHE into their machine learning projects.**Conclusion:**By the end of this tutorial, our users will have a firm grasp of Fully Homomorphic Encryption, its relevance in privacy-preserving machine learning, and the practical implementation of OpenFHE’s python wrapper. Attendees will gain the confidence to utilize this powerful tool in your workflow, knowing how to select the appropriate cryptography parameters and build models securely. Join us for this one-hour session to unlock the potential of FHE and elevate your data security and analysis capabilities.More information about the OpenFHE project:* Main website: https://www.openfhe.org/* OpenFHE discourse forum: https://openfhe.discourse.group/Main * OpenFHE repository: https://github.com/openfheorg/openfhe-development* OpenFHE organization: https://github.com/openfheorg* Main OpenFHE design paper: https://eprint.iacr.org/2022/915"
518781,Mario Macías,,19ec46a8-8eda-47da-8324-e8840d0a57bc,,"OpenTelemetry metrics for Python without the remorse, i.e. with eBPF",37149,Ground Floor Room 1,2023-11-11T14:00:00.0000000Z,2023-11-11T14:35:00.0000000Z,"Getting RED metrics for your Python REST APIs can be a lifesaver for services in production, but what about the performance cost of OpenTelemetry monitoring in Python? This talk shows how to use the Grafana eBPF Autoinstrument to get RED(Rate, Errors, Duration) metrics and traces from your Python service at native speed, without the overhead or application changes; the achieved monitoring performance is one order of magnitude ahead of the Python OpenTelemetry libraries."
521776,Tom Halpin,Eoin Halpin,d171fc8f-f972-44cd-a8bc-c114faa69d86,323c07c7-b082-4dfa-9662-d20ea3aacbdb,"Unleashing the Power of Generative AI: Python API Integration with ChatGPT, DALL-E, and D-ID Studio",37150,Ground Floor Room 2,2023-11-11T14:00:00.0000000Z,2023-11-11T14:35:00.0000000Z,"In this session, we will explore how to harness the capabilities of cutting-edge Generative AI systems, such as ChatGPT, DALL-E, and D-ID Studio, by seamlessly integrating them into your Python applications using their REST APIs. Generative AI has revolutionized various domains, enabling the creation of conversational agents, image synthesis, and identity protection. By leveraging APIs, developers can unlock these advanced AI models without the need for deep expertise in machine learning.During the session, we will dive into the intricacies of working with these powerful Generative AI systems. We'll start with an overview of each system, discussing their unique capabilities and real-world use cases. Next, we'll demonstrate how to interact with ChatGPT to build interactive chatbots, utilize DALL-E to generate stunning and unique images, and leverage D-ID Studio for identity anonymization and protection.Each AI system will be showcased through live demos, providing a hands-on experience of their capabilities. Furthermore, we will share the source code for each demo, along with a GitHub template repository that can be easily adapted to integrate other AI systems via their REST APIs.By the end of this session, attendees will understand the benefits of interfacing with these Generative AI systems via APIs. Whether you're a developer, data scientist, or AI enthusiast, incorporating these technologies into your applications can enhance user experiences, automate content creation, and streamline privacy protection. Join us to unlock the potential of Generative AI and discover how APIs empower developers to leverage these transformative models in their Python projects."
519464,Allyn Hunt,,f41f5963-450e-44f0-93d0-deb9fbdc05f8,,Python in the ActivityPub,37149,Ground Floor Room 1,2023-11-11T14:35:00.0000000Z,2023-11-11T15:10:00.0000000Z,"Social media is changing and hopefully for the better. ActivityPub is an open, decentralized social networking protocol, and forms the basis for the new wave of Federated social networks. With many current social media groups either paywalling, restricting or shutting down API entirely, developers are flocking to ActivityPub based social media instances such as Mastodon, PixelFed or Lemmy to build the future of social networking. This talk will look at using Python to access the basic features of Mastodon, sending “Toots” from a bot account."
516933,Alessandro Romano,,4e71ed67-7c18-49a8-a316-6d157ee11a26,,Is Polars the new Pandas? When and how to use it.,37150,Ground Floor Room 2,2023-11-11T14:35:00.0000000Z,2023-11-11T15:10:00.0000000Z,"In this presentation, we'll compare Pandas and Polars - two popular Python data manipulation libraries. We'll introduce their core features and highlight differences in underlying data structure, API design, and memory management. We'll also demonstrate real-world use cases and benchmarks to showcase each library's strengths and weaknesses. By the end of the demo, you'll understand the trade-offs between Pandas and Polars and be equipped to choose the best library for your data science projects."
518187,Mia Bajić,,d15fbf14-b8f5-4697-98f3-b73444ba2dd0,,The Standard Library Tour,37149,Ground Floor Room 1,2023-11-11T15:40:00.0000000Z,2023-11-11T16:15:00.0000000Z,"The Standard Library Tour is designed to provide attendees with an understanding of Python's standard library less known features. Have you ever found yourself writing complex code only to discover that Python has tools available within its library that could have made your job easier? Then this talk is for you!The outline of the talk:* Basic information about the library * Well-known modules which do less-known things * `functools` less-known features: `@singledispatch`, `partial()`, `@cache` * `itertools` less-known features: `product()`, `filterfalse()`, `zip_longest()` * `collections` less-known features: `ChainMap`, `defaultdict`* Less-known modules which do well-known things * `doctest` for testing: `testmod()`  * `Difflib` & `Filecmp` for comparison: `Difflib.SequenceMatcher`, `Filecmp.cmpfiles()` * `contextlib` for tasks involving the `with` statement: `@contextmanager`, `@asynccontextmanager`By attending this session, you'll gain a deeper understanding of Python's standard library and you'll discover the ""unknown unknowns"" - tools that you may not even know exist within Python's standard library. By becoming familiar with the library and all of its capabilities, you'll be better equipped to solve problems and build applications more efficiently, without reinventing the wheel. You'll also receive recommendations on where to find additional resources and information so you can continue learning and exploring Python's tools after the conference has ended."
519255,Javier Fernandez,,6f0dc57c-6397-4010-ab0f-1f2d2574da94,,Federated Learning: Machine Learning on Distributed Data for Python Developers,37150,Ground Floor Room 2,2023-11-11T15:40:00.0000000Z,2023-11-11T16:15:00.0000000Z,"Machine learning projects often face the challenge of limited access to meaningful amounts of training data. In traditional approaches, collecting data in a central location can be problematic, especially in industry settings with sensitive and distributed data. However, there is a solution - ""moving the computation to the data"" through federated learning.Federated learning is an emerging approach that enables privacy-preserving machine learning and analytics on distributed and sensitive data. By bringing the computation to the data sources, it allows for new possibilities in data analytics and machine learning systems.This talk will introduce federated learning and demonstrate how Python developers can use this approach to overcome data limitations and privacy concerns. The best way to understand something is to implement it yourself, which is why we show how to implement federated learning in less than 20 lines of Python using the Flower (https://flower.dev) framework. Through code examples and a practical demo, attendees will gain a deeper understanding of federated learning and its potential applications."
518897,Alihan Zıhna,,201a62bb-3b8d-4f14-9eaf-69b6f20fe996,,Updating the model in production: The Horror Show,39727,First Floor Workshop Room 2,2023-11-11T15:40:00.0000000Z,2023-11-11T17:30:00.0000000Z,"You have built your data pipeline, your model is trained, stakeholders are happy, and the model is in production. But the hard questions don't stop there. How and when to update your model?In this talk, I'll share my experience in maintaining production models, introduce the tools we use in CKDelta for this purpose and approaches we use to diagnose decaying model performance and replace them when necessary.Familiarity with data pipelines, machine learning models and common machine learning frameworks is required."
519468,Falko Schindler,,8b846833-e2d0-4324-a865-29415e5a97f7,,NiceGUI: Inventing Python’s Nicest UI Framework,37149,Ground Floor Room 1,2023-11-11T16:15:00.0000000Z,2023-11-11T16:50:00.0000000Z,"NiceGUI is an intuitive, open-source UI framework that elegantly renders within your web browser. Tailored for everything from micro web apps and dashboards to robotics projects, smart home solutions, and even full-fledged web applications, it's a perfect fit for a broad range of development needs.In this talk, we'll delve into the “Nice Guy” ethos behind NiceGUI's developer-friendly design. We'll explore how, by harnessing the power of Python's language features, NiceGUI ensures a development experience that's both effortless and enjoyable. Interactive code examples will guide our journey as we uncover how NiceGUI minimizes boilerplate, cultivates Pythonic writing styles, and remains robustly extensible.Join us on this journey to explore NiceGUI – the “Nice Guy” in Python's UI universe. Discover how the strategic design decisions behind NiceGUI can make your coding experience not only more efficient, but genuinely delightful."
524273,Sukanya Mandal,,0d430c7b-d305-4f4a-875a-07768ee57155,,​​Encrypted computing in Python using OpenFHE,37150,Ground Floor Room 2,2023-11-11T16:15:00.0000000Z,2023-11-11T16:50:00.0000000Z,"Fully Homomorphic Encryption (FHE) is a privacy-enhancing technology that enables performing computations over encrypted data. FHE has recently seen a lot of progress, and commercial applications of FHE are now available. One of the main application domains for FHE is privacy-preserving machine learning. We introduce a Python interface for OpenFHE, a popular open-source FHE C++ software library that supports all common FHE schemes. OpenFHE is a NumFocus-sponsored open-source project that has been authored by a community of well-known FHE cryptographers and software engineers.The talk provides a high-level introduction to FHE and its applications, and then provides an overview of the Python API. Several examples are presented to both illustrate FHE concepts and show the practicality of the technology.More information about the OpenFHE project: * Main website: https://www.openfhe.org/ ;* OpenFHE discourse forum: https://openfhe.discourse.group/ ;* Main OpenFHE repository: https://github.com/openfheorg/openfhe-development  ;* OpenFHE organization: https://github.com/openfheorg  ;* Main OpenFHE design paper: https://eprint.iacr.org/2022/915 ;"
508466,Aivars Kalvāns,,36c21081-392b-4df4-87d2-7fdc611febb1,,"Pessimism, optimism, realism and Django database concurrency",37149,Ground Floor Room 1,2023-11-11T16:50:00.0000000Z,2023-11-11T17:25:00.0000000Z,"Most developers know a thing or two about multi-threading and concurrent programming. But the database often is treated as a black box not behaving as we expect it to and leading to weird bugs. We will look at concurrency in the database through programming language concepts and try to understand what happens behind the scenes of pessimistic and optimistic locking. We will discover how to use Django ORM and database locking and blocking to achieve correct, concurrent, and performant database updates."
516107,Nathaniel Forde,,d6a42039-87ec-4fe5-a14c-4b4830d78cb4,,Discrete Choice and Random Utility Models in PyMC,37150,Ground Floor Room 2,2023-11-11T16:50:00.0000000Z,2023-11-11T17:25:00.0000000Z,A presentation on the complexities and subtleties of modelling discrete choice scenarios e.g. estimating the impact of pricing shifts on market share in a product choice offerings.We will discuss the history and uses of these types of models in marketing and upsell contexts. We will show how to implement these models and how they can be extended to hierarchical versions account of heterogeneity of treatment of effects across both customer and product using PyMC Bayesian modelling.Work referenced: https://www.amazon.co.uk/Discrete-Choice-Methods-Simulation-Kenneth/dp/0521747384
516588,Allen Thomas Varghese,,57cb0ffb-2fca-4c3c-99ed-4b6e79de40fb,,Build Docker Desktop in Python,37151,First Floor Workshop Room 1,2023-11-12T09:30:00.0000000Z,2023-11-12T12:30:00.0000000Z,"This workshop is for those looking to explore the use of Python to develop desktop applications using PySimpleGUI library. The example app will be building a clone of Docker Desktop app which will have the capability to manage images, containers and volumes."
521275,Pavlo Tishkin,,da9d86b6-0b09-4383-abef-66a1cfcac867,,Running Python in AWS,39727,First Floor Workshop Room 2,2023-11-12T09:30:00.0000000Z,2023-11-12T12:30:00.0000000Z,"In this workshop we will explore what it takes to run Python code in AWS through Lambda functions. Starting with the basic steps to deploy code through AWS console, we will then explore ways to automate our deployments though Terraform, integrate our code with other AWS services and secure our infrastructure through IAM permissions, KMS and Secrets ManagerThe workshop will feature a hands-on component which will allow participants to experiment with provided samples in their own account. Having access to personal AWS account is a prerequisite. We will be using free or very inexpensive services throughout the workshopPresenter Note:There are a few steps that can be done in advance in order to save some time. Please follow setup instructions outlined here to get your environment ready for the workshop https://github.com/PavelTishkin/python-lambda-workshop"
531324,Mykalin Jones,,f82daae1-5b95-425c-9d77-f822e73536af,,Child Prodigies and 6 Figure Salaries? Discussing Realist Methods and Goals in Python Education,37149,Ground Floor Room 1,2023-11-12T09:55:00.0000000Z,2023-11-12T10:45:00.0000000Z,"Have you ever tried to teach your children programming? Do you have friends trying to learn as an adult? Are you an adult career-switcher?With so many resources for people getting started in programming, the options can be overwhelming. People often are left to wonder how and when to get started or what they can do to yield better outcomes. This talk will be a two-part discussion: first, on teaching children and second, on supporting adult career-switchers. For children, we will focus on fun and engaging ways to help them get started with coding in Python, how to decide if they are ready, and what can be helpful to do before that time comes. For Adults, we will discuss available resources, ideal learning plans, and realistic goals/outcomes. Emphasis will be placed on getting started, getting out of ""tutorial purgatory"" and getting into real, portfolio building, projects. For members of the Python community, we will be talking about getting involved through impactful mentorship."
521237,Kristian Scholze,,4f5066c4-b779-4580-a00a-3d9a2205d91c,,Pinkie Pacts - Consumer Based Contract Testing,37149,Ground Floor Room 1,2023-11-12T11:00:00.0000000Z,2023-11-12T11:35:00.0000000Z,"""Integration tests are like throwing a wild party with all your friends, hoping everything goes smoothly. Contract testing is more like a civilized tea party, where everyone agrees on the rules and sips their code gracefully.""Let's get an overview on how to use contract testing to break integration tests into unittests to get faster feedback, clearer responsibilities and free interface documentation without sacrificing the safety we love.We'll dive into the reasons why we think we need integration tests and if there is an easier way to accomplish them. Looking at a specific implementation we'll also see how to transform existing unit or integration test into a contract test and what advantages they bring."
524174,Deepak John Reji,,49829e1d-e094-4eb5-9852-dc2739f3f6ac,,Dbias - Detecting Bias and ensuring Fairness in AI solutions,37150,Ground Floor Room 2,2023-11-12T11:00:00.0000000Z,2023-11-12T11:35:00.0000000Z,"Recommender systems, information retrieval, and other information access systems present unique challenges for examining and applying concepts of fairness and bias mitigation in unstructured text. This paper introduces Dbias, which is a Python package to ensure fairness in news articles. Dbias is a trained Machine Learning (ML) pipeline that can take a text (e.g., a paragraph or news story) and detects if the text is biased or not. It detects the biased words in the text, masks them, and recommends a set of sentences with new words that are bias-free or at least less biased. We incorporate the elements of data science best practices to ensure that this pipeline is reproducible and usable. We show in experiments that this pipeline can be effective for mitigating biases and outperforms the common neural network architectures in ensuring fairness in news articles."
518819,Gerard Keating,,c2df6291-b163-497c-8eef-78d37fe0669c,,How I Learned to Stop Worrying and Love Type Annotation,37149,Ground Floor Room 1,2023-11-12T11:35:00.0000000Z,2023-11-12T12:10:00.0000000Z,"Type Annotation is one of the greatest features to be added to the Python language in many years. It has revolutionised programming in Python for many engineers. It has made it possible for many great packages to exist.In this talk I will do a deep dive into type annotation. How to get started with type annotation, why you should start using type annotation. All the great benefits of using type annotation. Using type checking and mypy. How to add type checking to your project and why you should start doing type checking on your projects now."
515536,Gavin Chan,,459648e2-6e8b-4ad7-8429-6033c885b84d,,"Guide to Modern Quantitative Development - The Good, the Bad and the Ugly",37150,Ground Floor Room 2,2023-11-12T11:35:00.0000000Z,2023-11-12T12:10:00.0000000Z,"Quantitative development extends beyond financial mathematics to include statistics, academic research, and machine learning. Essential libraries like NumPy and Pandas enable efficient numerical analysis and modelling.However, the landscape has evolved with significant advancements in GPU computation and machine learning. A growing number of libraries are emerging in the community to enhance computational performance and agility.In this talk, we will delve into the cutting-edge approaches of quantitative development, shedding light on the challenges and considerations when integrating these innovative frameworks into established systems."
523974,Mark Azer,,31a6faf4-7bf8-4f8a-8eb0-fb8a48f4ed82,,Using Static Analysis to Elevate Your Python Code,37149,Ground Floor Room 1,2023-11-12T12:10:00.0000000Z,2023-11-12T12:45:00.0000000Z,"Static Analysis is a software testing method that checks your code for maintainability issues and security vulnerabilities without needing to execute your code. While Static Analysis tools have existed for some time, modern tools have adapted to better integrate with developers’ workflows. The goal is to help developers write higher quality, more secure code without disrupting their day-to-day workflows.Since the advent of agile software development, a heavy emphasis has always been placed on delivery speed and quick iteration in order to maximize the new value being provided to end users through new features. However, going too fast can mean taking shortcuts that, in the best case, makes your code messy and difficult to understand, or in the worst case can open your organization to security risks. Thus, Static Analysis is a critical tool to add to your organization’s workflow to minimize these issues without taking a major hit to developer productivity.In this talk, we’ll cover: - The importance of shifting left and catching issues earlier to save developers time later in the software development life cycle- Overview of common issues and security vulnerabilities that can easily go missed in Python code (with examples)- What Static Analysis and Software Composition Analysis are, and how they help you shift left when looking for issues- How modern Static Analysis tools integrate with common developer tools (IDEs, Git Repos, CI) to be less disruptive while maintaining their impact"
513314,John Savage,,99d4e935-a90b-44c0-ad2b-5f3e5456ef17,,Click Buy Repeat: Simulating a day at an e-commerce company,37150,Ground Floor Room 2,2023-11-12T12:10:00.0000000Z,2023-11-12T12:45:00.0000000Z,"To develop new machine learning products at Overstock, we need to understand how a new model will improve (or not!) user satisfaction and revenue. While we have tools available to us such as offline testing (evaluating the model on old data) and A/B testing, these methods suffer from issues (offline testing doesn't work with large improvements to models and A/B tests are too expensive)This talk will describe a different method, where we replay a day of search rankings in a simulation engine written in Python which allows us to modify any component of the process and evaluate the impact on user and business metrics. Not only is this a cheap and flexible method for understanding the impact of changes to our ranking system, but it also opens the door for development of reinforcement learning systems (see https://www.gymlibrary.ml/ for examples of reinforcement learning in gaming environments)We will discuss the challenges to implementing a simulation engine, results from running simulations in the ranking team, and future directions for this approach."
522538,Miguel Grinberg,,ec6c1f0f-b115-478f-b4b9-ab8d44ac2216,,What's New in SQLAlchemy 2,37149,Ground Floor Room 1,2023-11-12T13:45:00.0000000Z,2023-11-12T14:20:00.0000000Z,"In this session I will introduce developers, data engineers, and database enthusiasts to the new version 2 release of SQLAlchemy, the most advanced and versatile database library in the Python ecosystem."
515994,Phil Carroll,,043b3882-71be-4071-9cf3-48bffb27d21d,,Quantum Computing with Python,37150,Ground Floor Room 2,2023-11-12T13:45:00.0000000Z,2023-11-12T14:20:00.0000000Z,"An introduction to the fascinating field of quantum computing. I'll cover what quantum computing is, the potential impact it could have, as well as a practical demonstration of how you can explore this cutting edge technology using Python."
